timestamp,open,high,low,close,volume
1679346000000,1.072,1.07213,1.072,1.07208,66.52
1679346900000,1.07208,1.07208,1.07208,1.07208,27.6
1679347800000,1.07208,1.07208,1.07202,1.07202,67.25
1679348700000,1.07202,1.07202,1.07186,1.07195,2758.75
1679349600000,1.07198,1.07234,1.07193,1.07226,6263.0101
1679350500000,1.07221,1.07228,1.0722,1.07221,4634.78
1679351400000,1.07222,1.07239,1.07221,1.07228,793.99
1679352300000,1.07227,1.07231,1.07218,1.07224,502.45
1679353200000,1.07224,1.07243,1.07218,1.0722,1774.44
1679354100000,1.0722,1.07231,1.07195,1.07202,1674.84
1679355000000,1.07201,1.07207,1.07181,1.07189,2485.21
1679355900000,1.07188,1.07191,1.07155,1.07185,2219.63
1679356800000,1.07185,1.07227,1.07173,1.07187,2351.64
1679357700000,1.07185,1.0726,1.07166,1.07181,5281.59
1679358600000,1.07182,1.07212,1.07151,1.07154,4261.01
1679359500000,1.07155,1.07215,1.07153,1.07175,3656.11
1679360400000,1.07175,1.07182,1.07151,1.07171,3678.79
1679361300000,1.07171,1.07208,1.07151,1.07184,1840.16
1679362200000,1.07184,1.07194,1.07151,1.07169,2271.83
1679363100000,1.07171,1.07191,1.07164,1.07168,3269.36
1679364000000,1.07167,1.0721,1.07161,1.07198,2184.83
1679364900000,1.07198,1.07198,1.07172,1.07184,1876.29
1679365800000,1.07184,1.07211,1.07176,1.0718,2858.67
1679366700000,1.07179,1.07223,1.0716,1.07219,4566.6899
1679367600000,1.07218,1.07219,1.07174,1.07194,2903.6
1679368500000,1.07194,1.07203,1.0718,1.07184,2909.69
1679369400000,1.07183,1.07187,1.07152,1.07152,1495.58
1679370300000,1.07155,1.07173,1.0714,1.07157,2221.39
1679371200000,1.07158,1.07158,1.07103,1.07135,1674.75
1679372100000,1.07134,1.07135,1.07098,1.07111,1281.9
1679373000000,1.07111,1.07143,1.07096,1.07143,1703.65
1679373900000,1.07142,1.07153,1.07114,1.07121,1297.18
1679374800000,1.07121,1.0713,1.07104,1.07126,1894.91
1679375700000,1.07127,1.07146,1.07113,1.07128,2071.83
1679376600000,1.07127,1.07141,1.07109,1.07135,1029.24
1679377500000,1.07137,1.07156,1.07117,1.07155,2120.65
1679378400000,1.07156,1.07175,1.07119,1.07137,2110.21
1679379300000,1.07136,1.07136,1.07067,1.07076,3210.98
1679380200000,1.07075,1.07076,1.07038,1.07062,2947.98
1679381100000,1.07061,1.07102,1.07051,1.07073,3012.93
1679382000000,1.07074,1.07126,1.07058,1.07113,5655.78
1679382900000,1.07113,1.07201,1.07113,1.07151,5944.51
1679383800000,1.07151,1.07184,1.07137,1.07161,4543.09
1679384700000,1.07159,1.07219,1.07131,1.07189,7030.7
1679385600000,1.0719,1.07344,1.07161,1.07311,10468.34
1679386500000,1.07312,1.07375,1.07272,1.07328,10243.93
1679387400000,1.07327,1.07387,1.07302,1.07335,7472.05
1679388300000,1.07335,1.07337,1.07249,1.07298,9368.36
1679389200000,1.07297,1.07341,1.07246,1.07331,7551.38
1679390100000,1.07333,1.07364,1.0731,1.07343,4868.33
1679391000000,1.07344,1.07405,1.07338,1.07392,4364.83
1679391900000,1.07392,1.07495,1.07379,1.07462,4240.15
1679392800000,1.07461,1.07487,1.074,1.07425,6268.5899
1679393700000,1.07425,1.07505,1.07425,1.07457,4591.75
1679394600000,1.07458,1.07582,1.07431,1.07566,5380.3699
1679395500000,1.07565,1.07644,1.0753,1.07633,5292.89
1679396400000,1.07633,1.07698,1.07611,1.07666,7494.8501
1679397300000,1.07669,1.07789,1.07658,1.07788,6608.8699
1679398200000,1.07788,1.07833,1.07768,1.07817,5737.11
1679399100000,1.07817,1.07846,1.0777,1.07785,5713.65
1679400000000,1.07787,1.0782,1.07763,1.07795,6659.81
1679400900000,1.07796,1.07817,1.0776,1.07792,9328.4399
1679401800000,1.07792,1.07818,1.07765,1.07803,7280.37
1679402700000,1.07804,1.07825,1.07738,1.0781,6792.8101
1679403600000,1.07813,1.07817,1.07724,1.07753,7271.33
1679404500000,1.07754,1.07834,1.07753,1.07832,7408.67
1679405400000,1.07832,1.07886,1.07757,1.07763,8935.22
1679406300000,1.07764,1.07805,1.07752,1.07768,7706.69
1679407200000,1.07768,1.07799,1.07648,1.07717,8376.18
1679408100000,1.07717,1.07724,1.07607,1.07694,12720.0302
1679409000000,1.07693,1.07753,1.07634,1.07752,8707.0901
1679409900000,1.07751,1.07787,1.07703,1.07741,9913.67
1679410800000,1.07742,1.07827,1.07735,1.07801,7111.83
1679411700000,1.078,1.07817,1.07719,1.07733,6887.31
1679412600000,1.07735,1.07783,1.07684,1.07701,6491.22
1679413500000,1.077,1.07754,1.07655,1.07688,7976.8401
1679414400000,1.07686,1.07711,1.07629,1.07689,5298.17
1679415300000,1.0769,1.07783,1.07621,1.07774,4544.6
1679416200000,1.07775,1.07781,1.07648,1.07699,4231.72
1679417100000,1.077,1.07733,1.0766,1.07674,5299.52
1679418000000,1.07677,1.07722,1.07659,1.07661,6089.82
1679418900000,1.07663,1.07689,1.07627,1.07636,5634.8
1679419800000,1.07639,1.07665,1.07622,1.07622,3525.37
1679420700000,1.07621,1.0765,1.0761,1.07642,2887.16
1679421600000,1.07643,1.0765,1.0761,1.07619,4027.33
1679422500000,1.07619,1.07619,1.07561,1.07596,2893.28
1679423400000,1.07599,1.07632,1.0759,1.07596,2258.52
1679424300000,1.07595,1.07667,1.07588,1.07647,2657.42
1679425200000,1.07648,1.07682,1.07639,1.07666,2616.61
1679426100000,1.07666,1.07672,1.07648,1.07651,1379.25
1679427000000,1.07651,1.07673,1.07625,1.07673,1051.9
1679427900000,1.07671,1.07744,1.07669,1.07693,2218.06
1679428800000,1.07695,1.07719,1.0767,1.07686,1561.68
1679429700000,1.07685,1.07689,1.07656,1.07657,655.86
1679430600000,1.07657,1.07692,1.07657,1.07689,551.61
1679431500000,1.07686,1.07697,1.0766,1.0767,1074.97
1679432400000,1.0767,1.07673,1.0767,1.07671,30.7
1679433300000,1.07671,1.07693,1.07671,1.07692,38.63
1679434200000,1.07693,1.07693,1.07679,1.07681,24.82
1679435100000,1.07681,1.07682,1.07672,1.07674,252.71
1679436000000,1.07674,1.07696,1.07673,1.0768,736.49
1679436900000,1.07682,1.07695,1.07674,1.07684,990.88
1679437800000,1.07685,1.07696,1.07684,1.0769,251.64
1679438700000,1.0769,1.07699,1.07685,1.07697,434.21
1679439600000,1.07698,1.07707,1.07686,1.07698,1626.25
1679440500000,1.07698,1.07719,1.07698,1.07708,671.56
1679441400000,1.07709,1.07729,1.07708,1.07724,1095.01
1679442300000,1.07722,1.07739,1.07697,1.07727,984.65
1679443200000,1.07725,1.07759,1.07685,1.07707,1941.19
1679444100000,1.07708,1.07715,1.07675,1.07692,1237.29
1679445000000,1.07693,1.07695,1.07658,1.07686,1050.34
1679445900000,1.07686,1.0773,1.07678,1.07678,2573.2
1679446800000,1.07679,1.07708,1.07668,1.0769,3131.64
1679447700000,1.07689,1.07716,1.07674,1.07677,2569.92
1679448600000,1.07678,1.07767,1.0767,1.07742,3304.67
1679449500000,1.07741,1.07749,1.07706,1.07725,2014.91
1679450400000,1.07724,1.07752,1.07686,1.07728,2598.57
1679451300000,1.07728,1.07744,1.07702,1.07735,1997.77
1679452200000,1.07735,1.07743,1.07688,1.07706,3195.88
1679453100000,1.07707,1.07716,1.07652,1.07691,2080.64
1679454000000,1.07691,1.07691,1.07659,1.07677,1795.37
1679454900000,1.07678,1.07711,1.07677,1.077,1435.01
1679455800000,1.077,1.0772,1.07682,1.07699,2779.34
1679456700000,1.077,1.07722,1.07692,1.07698,2155.21
1679457600000,1.07698,1.07699,1.07679,1.07699,1608.47
1679458500000,1.07699,1.07717,1.07683,1.07689,1586.06
1679459400000,1.07691,1.07703,1.07681,1.07694,1031.56
1679460300000,1.07693,1.07703,1.07684,1.07686,935.74
1679461200000,1.07688,1.07698,1.07679,1.07682,1459.33
1679462100000,1.07682,1.07699,1.0767,1.07692,1392.03
1679463000000,1.07692,1.07718,1.07681,1.07717,1741.15
1679463900000,1.07718,1.0775,1.07714,1.07724,1959.84
1679464800000,1.07724,1.07741,1.0769,1.07709,3478.09
1679465700000,1.07707,1.07724,1.077,1.07718,2328.83
1679466600000,1.07717,1.07718,1.07641,1.07661,3359.64
1679467500000,1.07662,1.07679,1.07638,1.07666,4211.18
1679468400000,1.07666,1.07717,1.07593,1.07629,8874.3599
1679469300000,1.07628,1.07672,1.07614,1.0764,4356.77
1679470200000,1.0764,1.07642,1.0759,1.07616,6118.4901
1679471100000,1.07615,1.07679,1.07612,1.07657,4636.61
1679472000000,1.07658,1.07792,1.0765,1.07694,6883.0901
1679472900000,1.07693,1.07798,1.07673,1.07784,5753.23
1679473800000,1.07785,1.07828,1.07745,1.07809,6527.57
1679474700000,1.07808,1.07821,1.07777,1.078,6354.71
1679475600000,1.07801,1.07899,1.07755,1.07897,6998.75
1679476500000,1.07897,1.0793,1.07866,1.07895,5119.08
1679477400000,1.07895,1.07906,1.07821,1.07847,5689.59
1679478300000,1.07846,1.079,1.07834,1.07866,5598.14
1679479200000,1.07866,1.07881,1.07795,1.07861,5776.8
1679480100000,1.07862,1.07896,1.0784,1.0784,6720.54
1679481000000,1.07841,1.07879,1.07815,1.07867,4364.81
1679481900000,1.07868,1.07948,1.07821,1.0792,5331.23
1679482800000,1.07921,1.07943,1.07881,1.07941,3537.63
1679483700000,1.07939,1.07952,1.0791,1.07949,3883.44
1679484600000,1.07947,1.0795,1.07904,1.07935,2941.57
1679485500000,1.07934,1.0798,1.07914,1.07972,3774.85
1679486400000,1.07971,1.08002,1.07952,1.07976,4700.73
1679487300000,1.07976,1.07986,1.07922,1.07931,5129.2
1679488200000,1.07932,1.07939,1.07819,1.07859,5807.13
1679489100000,1.07859,1.07865,1.0779,1.07819,4519.83
1679490000000,1.07818,1.07858,1.07791,1.07846,4449.59
1679490900000,1.07845,1.07879,1.07821,1.07857,4244.5
1679491800000,1.07858,1.07894,1.07776,1.07797,8413.13
1679492700000,1.07798,1.07815,1.07757,1.07813,5176.61
1679493600000,1.07813,1.07829,1.07756,1.07798,5643.61
1679494500000,1.07798,1.07863,1.0778,1.07841,5685.41
1679495400000,1.07842,1.07877,1.07796,1.07868,3919.43
1679496300000,1.07869,1.07983,1.07863,1.07952,5287.58
1679497200000,1.07951,1.07957,1.07876,1.07888,4352.19
1679498100000,1.07888,1.07942,1.07885,1.07895,4598.24
1679499000000,1.07896,1.07911,1.07875,1.07876,5024.81
1679499900000,1.07878,1.07932,1.07835,1.07912,6235.66
1679500800000,1.07912,1.08,1.079,1.0792,5388.47
1679501700000,1.07921,1.07938,1.07884,1.07923,3261.67
1679502600000,1.07924,1.07943,1.07892,1.0793,2593.71
1679503500000,1.07931,1.08004,1.0793,1.07988,2236.78
1679504400000,1.07988,1.07997,1.0795,1.07961,2292.76
1679505300000,1.0796,1.07967,1.07904,1.07904,1779.53
1679506200000,1.07906,1.07956,1.07897,1.07924,3716.3401
1679507100000,1.07923,1.07971,1.07911,1.0794,4020.17
1679508000000,1.07945,1.08586,1.07927,1.08375,21963.34
1679508900000,1.08375,1.08579,1.08375,1.08521,16788.24
1679509800000,1.08524,1.08934,1.08376,1.08875,22217.71
1679510700000,1.08875,1.09124,1.08772,1.08807,24058.6001
1679511600000,1.08805,1.08816,1.08524,1.08754,24267.7999
1679512500000,1.08754,1.08925,1.08697,1.08921,17179.2499
1679513400000,1.0892,1.08925,1.08672,1.08675,16750.0601
1679514300000,1.08674,1.08738,1.08593,1.08653,13759.3701
1679515200000,1.08652,1.08655,1.08598,1.08625,6523.56
1679516100000,1.08622,1.08622,1.08545,1.08553,3093.98
1679517000000,1.08556,1.08596,1.08547,1.08595,1056.69
1679517900000,1.08599,1.08617,1.08538,1.08538,2013.73
1679518800000,1.08535,1.08588,1.08531,1.08577,170.32
1679519700000,1.08577,1.08587,1.08563,1.08583,108.44
1679520600000,1.08584,1.08584,1.08566,1.08572,239.85
1679521500000,1.08574,1.08588,1.08568,1.08578,750.75
1679522400000,1.08578,1.08625,1.08574,1.0862,1466.9
1679523300000,1.08619,1.08643,1.0861,1.08625,2627.15
1679524200000,1.08625,1.08644,1.08589,1.08597,553.42
1679525100000,1.08596,1.08601,1.0857,1.08578,613.54
1679526000000,1.08577,1.08645,1.08577,1.0864,1720.27
1679526900000,1.08642,1.08683,1.08642,1.08659,523.67
1679527800000,1.08658,1.08717,1.08648,1.08714,630.2
1679528700000,1.08714,1.08714,1.08683,1.08688,1322.93
1679529600000,1.08689,1.0875,1.08684,1.08746,2579.6
1679530500000,1.08748,1.08749,1.08698,1.08731,3353.33
1679531400000,1.08731,1.08759,1.08721,1.08735,3493.96
1679532300000,1.08733,1.08835,1.08727,1.08834,3421.72
1679533200000,1.08832,1.08854,1.08805,1.08822,3006.17
1679534100000,1.08823,1.08851,1.08789,1.088,3463.92
1679535000000,1.088,1.08834,1.08792,1.08812,3753.46
1679535900000,1.08815,1.08882,1.08815,1.08864,1882.15
1679536800000,1.08864,1.08885,1.08821,1.08882,4075.16
1679537700000,1.08882,1.08922,1.08881,1.0891,3877.16
1679538600000,1.08911,1.08953,1.08894,1.08938,4945.25
1679539500000,1.08938,1.08988,1.08938,1.08955,4147.37
1679540400000,1.08955,1.09013,1.0893,1.08992,4657.46
1679541300000,1.08991,1.09056,1.08965,1.08966,3523.85
1679542200000,1.08966,1.08999,1.08962,1.08987,3326.49
1679543100000,1.08988,1.09022,1.08988,1.09008,2409.01
1679544000000,1.09007,1.09007,1.08949,1.08955,3541.95
1679544900000,1.08956,1.09014,1.08956,1.09012,3315.29
1679545800000,1.09013,1.09013,1.08976,1.08981,1836.67
1679546700000,1.08982,1.09042,1.08978,1.09035,3373.97
1679547600000,1.09036,1.09084,1.0902,1.09068,3021.12
1679548500000,1.09067,1.09112,1.09045,1.09098,4593.8
1679549400000,1.09098,1.09113,1.09075,1.09083,5106.59
1679550300000,1.09083,1.09093,1.09034,1.09046,3456.83
1679551200000,1.09046,1.0912,1.09033,1.0911,4065.67
1679552100000,1.09109,1.09296,1.0909,1.09238,5182.11
1679553000000,1.09237,1.09246,1.0918,1.09246,4912.99
1679553900000,1.09245,1.09267,1.0914,1.0915,6859.23
1679554800000,1.09151,1.09205,1.091,1.09197,9791.08
1679555700000,1.09197,1.09268,1.09152,1.09239,9992.4499
1679556600000,1.0924,1.09242,1.09069,1.09074,7956.43
1679557500000,1.09073,1.09093,1.08998,1.0906,8678.2199
1679558400000,1.09061,1.09104,1.08994,1.09039,9802.7101
1679559300000,1.09038,1.09071,1.0892,1.08936,7506.2301
1679560200000,1.08936,1.09007,1.0891,1.08972,11211.46
1679561100000,1.08972,1.09091,1.08919,1.08996,9174.9901
1679562000000,1.08996,1.09036,1.08934,1.08988,8870.4601
1679562900000,1.08987,1.08987,1.08828,1.08856,8391.74
1679563800000,1.08855,1.08888,1.08806,1.08861,7152.7699
1679564700000,1.08861,1.08885,1.08814,1.08856,6625.83
1679565600000,1.08856,1.08858,1.08744,1.08748,6854.51
1679566500000,1.08748,1.08775,1.08667,1.0869,6468.9699
1679567400000,1.0869,1.08788,1.08689,1.08733,5726.47
1679568300000,1.08734,1.08777,1.0873,1.0877,5034.7099
1679569200000,1.08769,1.08803,1.0873,1.08765,5434.66
1679570100000,1.08766,1.08786,1.08702,1.08749,4767.05
1679571000000,1.0875,1.08776,1.08696,1.08709,5274.95
1679571900000,1.08709,1.08786,1.08699,1.08759,4828.56
1679572800000,1.08759,1.08813,1.08707,1.088,9088.89
1679573700000,1.08801,1.08936,1.08797,1.08878,9718.51
1679574600000,1.08879,1.08899,1.08695,1.08732,10561.36
1679575500000,1.08731,1.08801,1.0872,1.08731,8763.23
1679576400000,1.08731,1.08805,1.08729,1.08791,7601.8801
1679577300000,1.08791,1.08901,1.0878,1.08892,4831.12
1679578200000,1.08891,1.08929,1.08815,1.08836,8675.0901
1679579100000,1.08837,1.08877,1.08774,1.08868,7201.54
1679580000000,1.0887,1.08903,1.08805,1.08865,8024.57
1679580900000,1.08865,1.0893,1.0884,1.0893,6228.91
1679581800000,1.08932,1.08944,1.08818,1.08841,6474.86
1679582700000,1.08841,1.08952,1.08814,1.08912,6378.74
1679583600000,1.08912,1.08989,1.08898,1.08987,6080.2801
1679584500000,1.08987,1.09079,1.08969,1.0903,7303.27
1679585400000,1.09031,1.09072,1.09018,1.09031,6268.8
1679586300000,1.09031,1.09031,1.08836,1.08898,9502.73
1679587200000,1.08898,1.0894,1.08835,1.08925,6308.4
1679588100000,1.08925,1.08977,1.08857,1.08919,8712.6801
1679589000000,1.08918,1.0898,1.08911,1.08979,6423.94
1679589900000,1.08978,1.08986,1.08929,1.08955,5599.7201
1679590800000,1.08955,1.08955,1.08778,1.08781,6969.33
1679591700000,1.0878,1.0882,1.0869,1.08691,5588.3401
1679592600000,1.08691,1.08788,1.08677,1.08757,4351.68
1679593500000,1.08757,1.08757,1.0864,1.08686,4674.3
1679594400000,1.08686,1.08757,1.08671,1.08756,4231.47
1679595300000,1.08756,1.08766,1.08664,1.08671,3770.22
1679596200000,1.0867,1.08679,1.08534,1.08575,6899.9
1679597100000,1.08574,1.08599,1.0828,1.08419,9474.9201
1679598000000,1.08419,1.08531,1.0841,1.08453,14987.1299
1679598900000,1.08453,1.08469,1.08301,1.08368,13959.0299
1679599800000,1.08368,1.08388,1.0824,1.08381,12148.13
1679600700000,1.0838,1.08427,1.08371,1.08397,8938.89
1679601600000,1.08397,1.08407,1.08378,1.08381,2305.58
1679602500000,1.0838,1.08381,1.08308,1.08341,1847.92
1679603400000,1.08341,1.08378,1.0833,1.08356,2231.45
1679604300000,1.08357,1.08369,1.08303,1.08303,2658.33
1679605200000,1.08303,1.08339,1.08303,1.08309,329.66
1679606100000,1.08315,1.08331,1.08304,1.08323,623.37
1679607000000,1.08321,1.08321,1.08316,1.08321,372.53
1679607900000,1.08322,1.08335,1.08322,1.08325,139.91
1679608800000,1.08335,1.08385,1.08322,1.08375,754.48
1679609700000,1.08374,1.08377,1.08344,1.08346,2071.27
1679610600000,1.08345,1.08347,1.08282,1.08284,1969.32
1679611500000,1.08283,1.08337,1.0827,1.08316,1200.14
1679612400000,1.08316,1.08345,1.08315,1.08319,2908.47
1679613300000,1.08318,1.08356,1.08318,1.08331,1624.79
1679614200000,1.08331,1.08344,1.08313,1.08339,1734.69
1679615100000,1.08339,1.08353,1.08332,1.08345,985.41
1679616000000,1.08347,1.08347,1.08245,1.08295,2886.63
1679616900000,1.08295,1.08349,1.08289,1.08331,3669.02
1679617800000,1.0833,1.0834,1.08306,1.0833,2355.54
1679618700000,1.08331,1.08343,1.08295,1.08325,4262.54
1679619600000,1.08325,1.08351,1.08219,1.0823,5592.67
1679620500000,1.08229,1.08257,1.0821,1.0822,6773.07
1679621400000,1.0822,1.0825,1.08204,1.08247,4869.51
1679622300000,1.08247,1.08268,1.08206,1.08251,3857.61
1679623200000,1.0825,1.08281,1.0824,1.08272,4012.39
1679624100000,1.08273,1.08277,1.08235,1.08246,3448.74
1679625000000,1.08244,1.08247,1.08207,1.08246,3953.96
1679625900000,1.08248,1.08253,1.08198,1.08204,3665.54
1679626800000,1.08205,1.08236,1.08171,1.08232,2857.59
1679627700000,1.08232,1.0824,1.08212,1.08232,2329.81
1679628600000,1.08233,1.08278,1.08231,1.08258,2046.8
1679629500000,1.08259,1.08286,1.08239,1.08286,3175.06
1679630400000,1.08286,1.08286,1.0823,1.08254,3046.64
1679631300000,1.08255,1.08302,1.08252,1.08276,2448.15
1679632200000,1.08276,1.08292,1.08267,1.08292,1738.19
1679633100000,1.08291,1.08342,1.08289,1.08341,2489.44
1679634000000,1.08341,1.08351,1.08309,1.0835,3668.11
1679634900000,1.0835,1.08362,1.08329,1.08356,2909.84
1679635800000,1.08357,1.0837,1.08345,1.08347,3194.04
1679636700000,1.08347,1.08355,1.08322,1.08335,2899.98
1679637600000,1.08335,1.08353,1.08307,1.08343,2489.47
1679638500000,1.08344,1.08346,1.08255,1.08292,3149.33
1679639400000,1.08293,1.08327,1.08281,1.08286,4453.34
1679640300000,1.08288,1.08323,1.08244,1.08246,3462.4
1679641200000,1.08246,1.08327,1.08226,1.08313,5259.73
1679642100000,1.08312,1.08323,1.08249,1.08278,4314.93
1679643000000,1.08277,1.08326,1.08271,1.08321,4569.8301
1679643900000,1.08321,1.08351,1.08264,1.0828,5308.4299
1679644800000,1.08281,1.08309,1.07842,1.07922,14649.75
1679645700000,1.07922,1.08004,1.07727,1.07864,14337.65
1679646600000,1.07865,1.0794,1.07679,1.0772,16695.1599
1679647500000,1.07721,1.07816,1.07697,1.07797,14704.2799
1679648400000,1.07799,1.07871,1.07736,1.07857,11202.2799
1679649300000,1.07855,1.07907,1.0781,1.0786,8209.14
1679650200000,1.0786,1.0787,1.0759,1.07593,13471.6099
1679651100000,1.07591,1.07596,1.07213,1.07256,16331.9299
1679652000000,1.07257,1.07388,1.07256,1.07283,13729.1401
1679652900000,1.07282,1.07424,1.07214,1.07365,15628.87
1679653800000,1.07364,1.0738,1.07269,1.07363,12775.14
1679654700000,1.07364,1.07405,1.07246,1.07276,10704.97
1679655600000,1.07277,1.07351,1.07131,1.07345,11672.3201
1679656500000,1.07346,1.07471,1.0733,1.07453,7722.58
1679657400000,1.07453,1.0748,1.07372,1.07388,8837.57
1679658300000,1.07389,1.07395,1.0732,1.0738,9002.53
1679659200000,1.0738,1.07388,1.07229,1.07325,9384.34
1679660100000,1.07328,1.07387,1.07273,1.07375,7255.96
1679661000000,1.07376,1.07518,1.07373,1.0746,10462
1679661900000,1.0746,1.07521,1.07377,1.07491,8665.92
1679662800000,1.07493,1.07532,1.07432,1.07448,8189.6199
1679663700000,1.07448,1.07634,1.07414,1.07631,7332.39
1679664600000,1.07632,1.07656,1.0753,1.0757,16055.0898
